customer,state,customer lifetime value,response,coverage,education,effective to date,employment status,gender,income,location code,marital status,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,policy type,policy,renew offer type,sales channel,total claim amount,vehicle class,vehicle size,vehicle type,month,response_numerical,claims
IE57921,California,4726.869327,Yes,Extended,Bachelor,1/10/11,Medical Leave,F,"(-0.001, 25820.0]",Suburban,Married,124,28.0,49,0.0,1,Personal Auto,Personal L2,Offer2,Agent,839.348464,SUV,Small,A,1,1,"(773.434, 2893.24]"
DA74095,Arizona,6102.307214,No,Premium,Bachelor,2/18/11,Employed,F,"(25820.0, 44428.0]",Suburban,Married,153,4.0,11,1.0,1,Personal Auto,Personal L3,Offer1,Call Center,734.4,Sports Car,Medsize,A,2,0,"(599.062, 773.434]"
WO83615,Nevada,5395.434909,No,Extended,Bachelor,2/21/11,Employed,M,"(25820.0, 44428.0]",Suburban,Married,137,12.0,38,0.0,1,Corporate Auto,Corporate L3,Offer2,Branch,969.232217,Sports Car,Medsize,M,2,0,"(773.434, 2893.24]"
FU65756,Arizona,8177.048957,No,Basic,College,2/12/11,Employed,F,"(44428.0, 68532.8]",Suburban,Married,103,6.0,94,0.0,5,Personal Auto,Personal L3,Offer1,Branch,494.4,SUV,Medsize,M,2,0,"(453.6, 513.6]"
XU35186,California,2749.407985,No,Basic,High School or Below,1/22/11,Employed,F,"(68532.8, 99981.0]",Suburban,Single,70,6.0,95,2.0,1,Personal Auto,Personal L3,Offer1,Branch,336.0,Four-Door Car,Medsize,A,1,0,"(334.039, 383.945]"
RQ19236,Arizona,8042.803784,No,Basic,Doctor,1/5/11,Employed,M,"(44428.0, 68532.8]",Urban,Married,100,24.0,53,0.0,4,Personal Auto,Personal L2,Offer2,Web,259.561195,Sports Car,Medsize,M,1,0,"(212.799, 302.4]"
PD32641,Oregon,5785.223477,No,Basic,College,1/24/11,Employed,M,"(25820.0, 44428.0]",Urban,Married,72,30.0,95,0.0,5,Personal Auto,Personal L3,Offer1,Branch,293.86579,Four-Door Car,Medsize,M,1,0,"(212.799, 302.4]"
SE33381,Arizona,4531.675269,No,Extended,Bachelor,2/4/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,126,19.0,39,0.0,1,Corporate Auto,Corporate L3,Offer4,Call Center,907.2,SUV,Medsize,A,2,0,"(773.434, 2893.24]"
IG85969,Arizona,5062.37379,No,Basic,College,1/21/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,72,22.0,58,0.0,5,Personal Auto,Personal L3,Offer3,Call Center,345.6,Two-Door Car,Large,M,1,0,"(334.039, 383.945]"
OI44122,California,8845.185533,No,Basic,Bachelor,2/14/11,Employed,M,"(44428.0, 68532.8]",Suburban,Married,113,6.0,96,0.0,3,Personal Auto,Personal L2,Offer1,Agent,617.936885,SUV,Medsize,M,2,0,"(599.062, 773.434]"
TX17484,California,15182.27975,No,Basic,Bachelor,2/10/11,Employed,F,"(44428.0, 68532.8]",Rural,Married,63,12.0,30,0.0,2,Personal Auto,Personal L2,Offer1,Web,105.765111,Four-Door Car,Large,A,2,0,"(104.085, 212.799]"
YB91420,Oregon,7851.349465,No,Basic,Bachelor,2/2/11,Employed,F,"(25820.0, 44428.0]",Suburban,Married,66,23.0,90,0.0,2,Personal Auto,Personal L1,Offer3,Agent,316.8,Four-Door Car,Medsize,A,2,0,"(302.4, 334.039]"
YP47665,Washington,5408.911507,No,Basic,Doctor,1/25/11,Employed,M,"(68532.8, 99981.0]",Rural,Married,67,22.0,24,0.0,7,Personal Auto,Personal L3,Offer2,Agent,95.193157,Four-Door Car,Medsize,A,1,0,"(0.098, 104.085]"
CO71128,California,21240.94357,No,Basic,College,1/7/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,190,7.0,45,0.0,2,Personal Auto,Personal L2,Offer2,Agent,1368.0,Luxury SUV,Medsize,M,1,0,"(773.434, 2893.24]"
VY90611,California,2499.036551,No,Basic,Master,1/27/11,Employed,F,"(25820.0, 44428.0]",Suburban,Divorced,63,22.0,9,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,364.622773,Two-Door Car,Small,A,1,0,"(334.039, 383.945]"
SV28347,California,8485.330004,No,Basic,High School or Below,2/14/11,Employed,M,"(25820.0, 44428.0]",Suburban,Single,111,27.0,79,1.0,8,Corporate Auto,Corporate L3,Offer2,Branch,532.8,SUV,Medsize,A,2,0,"(513.6, 599.062]"
JO68735,California,2292.791874,No,Basic,Bachelor,2/6/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,64,18.0,30,0.0,1,Personal Auto,Personal L3,Offer1,Branch,460.8,Two-Door Car,Medsize,A,2,0,"(453.6, 513.6]"
YQ24856,California,6843.848971,No,Basic,Bachelor,1/23/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,66,18.0,21,0.0,2,Corporate Auto,Corporate L2,Offer2,Web,478.509797,Two-Door Car,Medsize,A,1,0,"(453.6, 513.6]"
OZ97304,Arizona,2630.009217,No,Extended,High School or Below,2/23/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,78,14.0,23,1.0,1,Corporate Auto,Corporate L3,Offer3,Call Center,374.4,Four-Door Car,Medsize,M,2,0,"(334.039, 383.945]"
AZ82578,California,7928.829252,No,Basic,College,1/30/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Married,72,7.0,75,0.0,2,Corporate Auto,Corporate L3,Offer1,Call Center,345.6,Four-Door Car,Medsize,A,1,0,"(334.039, 383.945]"
HP50399,Nevada,3982.266087,No,Basic,Bachelor,1/5/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Divorced,113,14.0,77,0.0,1,Personal Auto,Personal L3,Offer3,Branch,542.4,SUV,Medsize,A,1,0,"(513.6, 599.062]"
IK96366,California,5551.398167,No,Extended,College,2/22/11,Employed,M,"(25820.0, 44428.0]",Suburban,Divorced,76,28.0,77,3.0,3,Personal Auto,Personal L1,Offer1,Branch,364.8,Two-Door Car,Medsize,M,2,0,"(334.039, 383.945]"
IB59831,Oregon,15512.56424,No,Extended,College,2/19/11,Employed,M,"(25820.0, 44428.0]",Suburban,Single,133,0.0,7,0.0,2,Corporate Auto,Corporate L2,Offer1,Agent,638.4,SUV,Small,A,2,0,"(599.062, 773.434]"
PY42157,Washington,2472.253893,No,Basic,High School or Below,1/27/11,Employed,F,"(44428.0, 68532.8]",Suburban,Married,61,31.0,96,0.0,1,Personal Auto,Personal L2,Offer4,Agent,292.8,Four-Door Car,Large,A,1,0,"(212.799, 302.4]"
PZ31902,Arizona,5797.604861,No,Basic,Bachelor,2/22/11,Employed,F,"(68532.8, 99981.0]",Urban,Married,74,14.0,22,2.0,8,Personal Auto,Personal L3,Offer4,Web,201.327931,Two-Door Car,Medsize,M,2,0,"(104.085, 212.799]"
GN61665,Arizona,10934.73726,No,Extended,Bachelor,2/13/11,Employed,M,"(44428.0, 68532.8]",Suburban,Married,139,4.0,57,0.0,3,Corporate Auto,Corporate L3,Offer3,Agent,667.2,Sports Car,Medsize,M,2,0,"(599.062, 773.434]"
KI18648,Arizona,8084.846371,No,Basic,Bachelor,1/25/11,Employed,F,"(44428.0, 68532.8]",Suburban,Divorced,68,10.0,38,0.0,2,Special Auto,Special L1,Offer2,Web,326.4,Two-Door Car,Medsize,A,1,0,"(302.4, 334.039]"
UO48558,California,2993.117683,No,Extended,High School or Below,2/21/11,Employed,M,"(-0.001, 25820.0]",Suburban,Married,77,14.0,68,2.0,1,Corporate Auto,Corporate L1,Offer1,Branch,369.6,Four-Door Car,Medsize,M,2,0,"(334.039, 383.945]"
CC94413,Oregon,5701.277221,No,Basic,Bachelor,1/16/11,Employed,F,"(25820.0, 44428.0]",Suburban,Married,72,6.0,7,1.0,8,Personal Auto,Personal L2,Offer2,Agent,345.6,Four-Door Car,Small,A,1,0,"(334.039, 383.945]"
CB44654,Arizona,2409.760898,No,Basic,Bachelor,2/28/11,Employed,M,"(44428.0, 68532.8]",Urban,Single,62,33.0,3,1.0,1,Personal Auto,Personal L3,Offer1,Agent,167.138119,Two-Door Car,Medsize,A,2,0,"(104.085, 212.799]"
FP60372,Nevada,8072.746442,No,Basic,Bachelor,1/15/11,Employed,M,"(25820.0, 44428.0]",Rural,Married,68,10.0,37,0.0,2,Personal Auto,Personal L2,Offer3,Branch,51.662597,Two-Door Car,Medsize,A,1,0,"(0.098, 104.085]"
YA80645,Oregon,2899.317224,No,Basic,High School or Below,1/2/11,Employed,F,"(25820.0, 44428.0]",Urban,Divorced,74,6.0,50,1.0,1,Corporate Auto,Corporate L1,Offer2,Agent,304.390472,Four-Door Car,Medsize,A,1,0,"(302.4, 334.039]"
NM40177,California,8010.968982,No,Basic,Bachelor,1/27/11,Employed,M,"(44428.0, 68532.8]",Urban,Married,68,20.0,29,0.0,2,Personal Auto,Personal L3,Offer1,Agent,250.416569,Four-Door Car,Medsize,A,1,0,"(212.799, 302.4]"
NM39588,Washington,2678.058299,No,Basic,Doctor,1/20/11,Employed,F,"(68532.8, 99981.0]",Rural,Married,66,21.0,58,0.0,1,Corporate Auto,Corporate L3,Offer4,Branch,84.218363,Four-Door Car,Medsize,A,1,0,"(0.098, 104.085]"
DL45122,California,3329.887725,No,Extended,Bachelor,2/17/11,Employed,M,"(68532.8, 99981.0]",Suburban,Married,84,24.0,78,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,498.927007,Four-Door Car,Small,A,2,0,"(453.6, 513.6]"
RE12758,California,6782.556454,No,Extended,High School or Below,2/22/11,Employed,M,"(25820.0, 44428.0]",Suburban,Married,85,6.0,58,0.0,3,Personal Auto,Personal L3,Offer4,Agent,612.0,Four-Door Car,Medsize,A,2,0,"(599.062, 773.434]"
LE91297,Oregon,5175.28934,No,Basic,Master,1/28/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Married,71,0.0,26,0.0,9,Personal Auto,Personal L3,Offer1,Agent,340.8,Four-Door Car,Small,M,1,0,"(334.039, 383.945]"
AP59947,California,7690.159642,No,Basic,Bachelor,1/12/11,Employed,F,"(44428.0, 68532.8]",Suburban,Married,64,3.0,80,0.0,2,Corporate Auto,Corporate L3,Offer1,Call Center,307.2,Two-Door Car,Medsize,M,1,0,"(302.4, 334.039]"
ZR20842,Arizona,5113.874718,No,Extended,College,1/23/11,Employed,M,"(68532.8, 99981.0]",Urban,Married,127,6.0,53,1.0,1,Personal Auto,Personal L1,Offer1,Branch,492.770321,Sports Car,Medsize,M,1,0,"(453.6, 513.6]"
HO40387,California,2570.761765,No,Basic,Master,1/1/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Married,72,0.0,93,3.0,1,Personal Auto,Personal L3,Offer4,Call Center,345.6,Two-Door Car,Small,A,1,0,"(334.039, 383.945]"
SP63623,Oregon,4692.098956,No,Basic,College,1/3/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,69,31.0,89,0.0,5,Personal Auto,Personal L2,Offer1,Agent,506.92275,Four-Door Car,Large,A,1,0,"(453.6, 513.6]"
SR47878,California,5595.389905,Yes,Basic,High School or Below,2/5/11,Employed,F,"(68532.8, 99981.0]",Suburban,Single,71,25.0,29,0.0,3,Personal Auto,Personal L3,Offer2,Call Center,340.8,Four-Door Car,Medsize,A,2,1,"(334.039, 383.945]"
UY45293,Oregon,3703.930261,No,Extended,Bachelor,2/5/11,Employed,M,"(-0.001, 25820.0]",Suburban,Divorced,95,28.0,63,0.0,1,Corporate Auto,Corporate L1,Offer4,Agent,456.0,Four-Door Car,Large,M,2,0,"(453.6, 513.6]"
QM61543,Arizona,5639.941974,Yes,Basic,High School or Below,1/10/11,Employed,M,"(68532.8, 99981.0]",Suburban,Married,70,21.0,50,0.0,3,Corporate Auto,Corporate L2,Offer2,Agent,425.800112,Four-Door Car,Medsize,M,1,1,"(383.945, 453.6]"
DB17162,Arizona,5363.405969,No,Basic,High School or Below,2/14/11,Employed,M,"(44428.0, 68532.8]",Suburban,Married,67,7.0,67,0.0,3,Personal Auto,Personal L2,Offer3,Branch,321.6,Four-Door Car,Small,A,2,0,"(302.4, 334.039]"
JS43228,California,7704.248723,No,Extended,College,2/9/11,Employed,M,"(44428.0, 68532.8]",Suburban,Married,97,4.0,46,0.0,3,Corporate Auto,Corporate L3,Offer4,Branch,698.4,Four-Door Car,Small,M,2,0,"(599.062, 773.434]"
BK47926,California,6375.079233,No,Extended,High School or Below,2/7/11,Employed,M,"(68532.8, 99981.0]",Suburban,Single,83,28.0,68,3.0,3,Personal Auto,Personal L3,Offer2,Branch,398.4,Four-Door Car,Small,M,2,0,"(383.945, 453.6]"
GU91528,Oregon,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,"(-0.001, 25820.0]",Suburban,Single,61,34.0,11,2.0,3,Personal Auto,Personal L1,Offer1,Web,292.8,Two-Door Car,Small,A,2,1,"(212.799, 302.4]"
JO77924,Oregon,10010.14003,No,Extended,High School or Below,1/29/11,Employed,M,"(44428.0, 68532.8]",Rural,Married,125,2.0,75,0.0,5,Personal Auto,Personal L3,Offer2,Agent,43.098747,SUV,Medsize,M,1,0,"(0.098, 104.085]"
GO36627,Arizona,3837.451863,No,Extended,College,1/13/11,Employed,M,"(-0.001, 25820.0]",Urban,Married,97,29.0,37,0.0,1,Special Auto,Special L2,Offer1,Branch,424.077159,Four-Door Car,Medsize,A,1,0,"(383.945, 453.6]"
EH16250,Arizona,7705.283329,No,Basic,Bachelor,2/26/11,Employed,M,"(-0.001, 25820.0]",Suburban,Single,66,0.0,4,0.0,2,Personal Auto,Personal L1,Offer3,Call Center,382.085897,Four-Door Car,Medsize,A,2,0,"(334.039, 383.945]"
SH12501,Washington,3768.086327,No,Extended,High School or Below,1/26/11,Employed,M,"(25820.0, 44428.0]",Suburban,Married,94,33.0,38,0.0,1,Personal Auto,Personal L2,Offer4,Agent,509.722387,Two-Door Car,Medsize,A,1,0,"(453.6, 513.6]"
GU66096,Arizona,5457.342569,No,Basic,High School or Below,2/2/11,Employed,M,"(68532.8, 99981.0]",Suburban,Married,67,23.0,65,0.0,4,Personal Auto,Personal L2,Offer2,Agent,321.6,Four-Door Car,Medsize,M,2,0,"(302.4, 334.039]"
JB20173,California,10391.78109,No,Extended,Bachelor,2/4/11,Employed,M,"(68532.8, 99981.0]",Rural,Single,90,25.0,40,1.0,2,Personal Auto,Personal L2,Offer2,Call Center,108.118855,Two-Door Car,Medsize,A,2,0,"(104.085, 212.799]"
WR45726,Arizona,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,"(-0.001, 25820.0]",Suburban,Divorced,101,18.0,39,0.0,2,Special Auto,Special L1,Offer1,Agent,484.8,Four-Door Car,Medsize,A,2,1,"(453.6, 513.6]"
IN52645,Oregon,7344.836277,No,Premium,High School or Below,2/1/11,Employed,F,"(44428.0, 68532.8]",Suburban,Married,181,4.0,50,0.0,1,Personal Auto,Personal L3,Offer2,Web,868.8,SUV,Small,A,2,0,"(773.434, 2893.24]"
NZ15548,Oregon,4023.814439,No,Premium,Bachelor,1/10/11,Employed,M,"(25820.0, 44428.0]",Suburban,Married,103,28.0,43,0.0,1,Personal Auto,Personal L3,Offer2,Branch,643.826716,Four-Door Car,Medsize,M,1,0,"(599.062, 773.434]"
VG45203,Nevada,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,68,19.0,2,3.0,2,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Large,M,1,1,"(302.4, 334.039]"
UV46349,Oregon,6238.054416,No,Extended,Bachelor,1/4/11,Unemployed,F,"(-0.001, 25820.0]",Rural,Married,90,25.0,63,2.0,7,Personal Auto,Personal L3,Offer3,Call Center,134.442783,Four-Door Car,Medsize,A,1,0,"(104.085, 212.799]"
JV40853,California,27666.30052,No,Extended,High School or Below,2/9/11,Employed,F,"(44428.0, 68532.8]",Suburban,Divorced,87,3.0,49,0.0,2,Personal Auto,Personal L3,Offer2,Branch,417.6,Two-Door Car,Small,M,2,0,"(383.945, 453.6]"
AM28777,Oregon,2707.429536,No,Basic,College,1/4/11,Employed,F,"(44428.0, 68532.8]",Rural,Married,67,16.0,85,0.0,1,Personal Auto,Personal L1,Offer2,Agent,11.046789,Four-Door Car,Medsize,A,1,0,"(0.098, 104.085]"
AT84725,Washington,4650.063763,Yes,Basic,College,1/10/11,Retired,M,"(25820.0, 44428.0]",Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,A,1,1,"(453.6, 513.6]"
JW44963,Arizona,5447.835272,No,Basic,College,2/2/11,Employed,F,"(44428.0, 68532.8]",Urban,Single,70,26.0,46,0.0,3,Personal Auto,Personal L1,Offer4,Web,230.912999,Four-Door Car,Medsize,M,2,0,"(212.799, 302.4]"
CN53343,Arizona,2848.564466,No,Extended,Bachelor,2/2/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,81,26.0,58,0.0,1,Personal Auto,Personal L3,Offer1,Branch,583.2,Four-Door Car,Medsize,A,2,0,"(513.6, 599.062]"
SF46129,California,8986.610653,No,Premium,High School or Below,1/26/11,Employed,M,"(44428.0, 68532.8]",Suburban,Married,111,23.0,95,0.0,3,Personal Auto,Personal L2,Offer3,Web,1093.708851,Four-Door Car,Small,M,1,0,"(773.434, 2893.24]"
LA60344,Arizona,18690.34066,No,Basic,College,2/19/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,68,6.0,94,0.0,2,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Small,A,2,0,"(302.4, 334.039]"
XT55646,Arizona,4428.625763,No,Basic,Bachelor,2/2/11,Medical Leave,M,"(-0.001, 25820.0]",Suburban,Married,117,1.0,18,0.0,1,Personal Auto,Personal L2,Offer1,Branch,758.333096,SUV,Medsize,A,2,0,"(599.062, 773.434]"
PR74307,California,2594.591182,No,Basic,High School or Below,1/23/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Married,70,17.0,47,1.0,1,Corporate Auto,Corporate L2,Offer2,Agent,494.196873,Four-Door Car,Medsize,M,1,0,"(453.6, 513.6]"
NJ55678,Arizona,7824.492263,No,Basic,Bachelor,2/23/11,Employed,F,"(44428.0, 68532.8]",Urban,Married,65,1.0,84,0.0,2,Personal Auto,Personal L3,Offer2,Call Center,200.177163,Four-Door Car,Medsize,A,2,0,"(104.085, 212.799]"
FF94341,Nevada,7668.809595,No,Extended,Bachelor,1/26/11,Employed,F,"(68532.8, 99981.0]",Suburban,Divorced,95,8.0,3,0.0,4,Special Auto,Special L3,Offer1,Branch,456.0,Four-Door Car,Medsize,A,1,0,"(453.6, 513.6]"
IY38767,Oregon,5325.724541,Yes,Basic,High School or Below,2/21/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Married,73,17.0,44,0.0,7,Personal Auto,Personal L3,Offer2,Call Center,496.474767,Two-Door Car,Medsize,A,2,1,"(453.6, 513.6]"
SY93381,California,3596.83011,No,Extended,College,2/17/11,Employed,F,"(25820.0, 44428.0]",Suburban,Married,91,22.0,23,1.0,1,Personal Auto,Personal L3,Offer1,Agent,436.8,Four-Door Car,Small,A,2,0,"(383.945, 453.6]"
UI21548,California,2480.529264,No,Basic,High School or Below,1/28/11,Employed,F,"(25820.0, 44428.0]",Suburban,Married,63,5.0,84,0.0,1,Personal Auto,Personal L3,Offer3,Call Center,302.4,Two-Door Car,Medsize,A,1,0,"(212.799, 302.4]"
JP69864,Washington,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,"(-0.001, 25820.0]",Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L1,Offer1,Branch,347.857619,Four-Door Car,Medsize,M,1,1,"(334.039, 383.945]"
WG91434,Oregon,9638.066778,No,Basic,High School or Below,1/8/11,Employed,M,"(25820.0, 44428.0]",Rural,Married,61,27.0,2,1.0,2,Personal Auto,Personal L1,Offer1,Call Center,16.214764,Four-Door Car,Medsize,M,1,0,"(0.098, 104.085]"
KZ95954,Arizona,5375.657146,No,Extended,High School or Below,2/2/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,80,13.0,57,1.0,4,Personal Auto,Personal L2,Offer3,Branch,749.134686,Four-Door Car,Medsize,M,2,0,"(599.062, 773.434]"
WH81461,Nevada,7542.713967,No,Basic,College,1/29/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,111,7.0,25,0.0,3,Personal Auto,Personal L2,Offer3,Branch,1186.972445,SUV,Medsize,A,1,0,"(773.434, 2893.24]"
ZB85648,California,30313.30977,No,Extended,College,1/22/11,Employed,F,"(44428.0, 68532.8]",Urban,Single,85,10.0,38,0.0,2,Personal Auto,Personal L3,Offer4,Web,329.423177,Two-Door Car,Medsize,M,1,0,"(302.4, 334.039]"
KD20203,Oregon,9472.956706,No,Extended,College,1/18/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Married,131,4.0,49,0.0,9,Corporate Auto,Corporate L2,Offer4,Agent,628.8,SUV,Small,A,1,0,"(599.062, 773.434]"
WV53830,Oregon,16301.9676,Yes,Extended,Master,2/17/11,Retired,F,"(-0.001, 25820.0]",Suburban,Married,85,21.0,32,0.0,2,Personal Auto,Personal L2,Offer2,Agent,574.024018,Two-Door Car,Medsize,M,2,1,"(513.6, 599.062]"
HS97983,California,30647.63125,No,Premium,High School or Below,2/20/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,105,8.0,29,0.0,2,Personal Auto,Personal L2,Offer1,Agent,1212.054819,Four-Door Car,Small,A,2,0,"(773.434, 2893.24]"
SC93784,Oregon,5510.107444,No,Basic,Bachelor,1/10/11,Employed,M,"(44428.0, 68532.8]",Rural,Married,69,8.0,77,0.0,3,Personal Auto,Personal L2,Offer1,Call Center,144.439335,Four-Door Car,Medsize,A,1,0,"(104.085, 212.799]"
QR26617,California,4865.848218,No,Basic,Bachelor,2/19/11,Employed,M,"(-0.001, 25820.0]",Suburban,Married,63,23.0,72,0.0,9,Corporate Auto,Corporate L1,Offer2,Agent,302.4,Four-Door Car,Medsize,A,2,0,"(212.799, 302.4]"
FH68849,California,12765.77704,No,Basic,Bachelor,1/23/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Single,117,13.0,47,0.0,2,Personal Auto,Personal L2,Offer2,Web,842.4,SUV,Medsize,A,1,0,"(773.434, 2893.24]"
YH20696,Oregon,8657.968597,No,Basic,College,1/17/11,Employed,M,"(68532.8, 99981.0]",Rural,Married,72,15.0,49,0.0,2,Personal Auto,Personal L1,Offer1,Branch,171.475838,Four-Door Car,Medsize,A,1,0,"(104.085, 212.799]"
OP67672,Washington,9079.823377,No,Basic,Master,2/14/11,Employed,F,"(-0.001, 25820.0]",Suburban,Married,113,6.0,75,0.0,3,Personal Auto,Personal L2,Offer4,Agent,766.519022,SUV,Medsize,A,2,0,"(599.062, 773.434]"
NM77735,Oregon,8396.605358,No,Basic,Bachelor,2/4/11,Employed,F,"(44428.0, 68532.8]",Urban,Single,72,33.0,52,0.0,2,Personal Auto,Personal L1,Offer1,Call Center,344.137073,Four-Door Car,Medsize,M,2,0,"(334.039, 383.945]"
PG84165,California,2776.629135,No,Extended,High School or Below,1/27/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,77,6.0,36,0.0,1,Personal Auto,Personal L3,Offer2,Branch,554.4,Four-Door Car,Medsize,M,1,0,"(513.6, 599.062]"
HI14283,Oregon,5657.031588,No,Premium,Bachelor,2/1/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Married,152,12.0,89,0.0,1,Personal Auto,Personal L3,Offer1,Web,729.6,SUV,Small,M,2,0,"(599.062, 773.434]"
IT78748,Oregon,6503.397049,Yes,Extended,High School or Below,2/19/11,Disabled,F,"(-0.001, 25820.0]",Suburban,Married,84,1.0,9,0.0,6,Special Auto,Special L3,Offer1,Agent,451.670309,Two-Door Car,Small,A,2,1,"(383.945, 453.6]"
FK46365,Washington,4103.849192,No,Basic,College,2/3/11,Employed,F,"(68532.8, 99981.0]",Suburban,Married,102,24.0,5,0.0,1,Personal Auto,Personal L3,Offer2,Agent,489.6,SUV,Small,M,2,0,"(453.6, 513.6]"
NX11526,Arizona,2759.978287,Yes,Basic,Bachelor,1/3/11,Employed,M,"(68532.8, 99981.0]",Suburban,Married,69,4.0,65,0.0,1,Corporate Auto,Corporate L2,Offer2,Agent,331.2,Two-Door Car,Medsize,A,1,1,"(302.4, 334.039]"
IS75141,Oregon,5645.513529,No,Basic,High School or Below,1/9/11,Employed,F,"(25820.0, 44428.0]",Rural,Married,71,27.0,16,0.0,7,Personal Auto,Personal L3,Offer2,Agent,160.825045,Two-Door Car,Medsize,M,1,0,"(104.085, 212.799]"
WP55297,Washington,4629.970602,No,Basic,Bachelor,1/10/11,Unemployed,M,"(-0.001, 25820.0]",Suburban,Single,70,23.0,32,0.0,7,Personal Auto,Personal L1,Offer2,Branch,754.945216,Four-Door Car,Large,M,1,0,"(599.062, 773.434]"
TF53472,Oregon,5350.214918,No,Basic,Bachelor,2/1/11,Employed,F,"(25820.0, 44428.0]",Urban,Divorced,68,33.0,25,0.0,5,Personal Auto,Personal L3,Offer1,Agent,263.090605,Four-Door Car,Medsize,A,2,0,"(212.799, 302.4]"
MH40017,Arizona,4802.477033,No,Basic,High School or Below,1/6/11,Employed,M,"(25820.0, 44428.0]",Suburban,Married,61,13.0,17,0.0,9,Personal Auto,Personal L3,Offer2,Call Center,365.312072,Four-Door Car,Medsize,M,1,0,"(334.039, 383.945]"
WE13528,California,20215.3918,No,Basic,High School or Below,2/12/11,Employed,F,"(68532.8, 99981.0]",Rural,Divorced,63,16.0,42,0.0,2,Personal Auto,Personal L1,Offer2,Branch,119.331041,Four-Door Car,Medsize,A,2,0,"(104.085, 212.799]"
FW91032,California,5879.176092,No,Basic,High School or Below,2/13/11,Employed,M,"(68532.8, 99981.0]",Rural,Married,73,3.0,19,0.0,6,Corporate Auto,Corporate L2,Offer4,Agent,100.620067,Four-Door Car,Medsize,A,2,0,"(0.098, 104.085]"
TS34391,Oregon,8092.87696,Yes,Basic,College,2/5/11,Employed,M,"(44428.0, 68532.8]",Urban,Married,102,3.0,46,0.0,3,Personal Auto,Personal L2,Offer1,Agent,369.614729,SUV,Medsize,M,2,1,"(334.039, 383.945]"
EZ48947,Nevada,13111.11319,No,Basic,College,1/31/11,Employed,M,"(44428.0, 68532.8]",Rural,Single,111,2.0,9,0.0,2,Special Auto,Special L2,Offer1,Agent,147.948783,SUV,Large,A,1,0,"(104.085, 212.799]"
VG31922,Nevada,6516.214888,No,Premium,Bachelor,2/6/11,Unemployed,F,"(-0.001, 25820.0]",Suburban,Married,175,12.0,60,0.0,1,Personal Auto,Personal L3,Offer1,Call Center,1221.143438,SUV,Small,M,2,0,"(773.434, 2893.24]"
LE12086,Oregon,5737.499595,No,Basic,College,1/20/11,Employed,F,"(68532.8, 99981.0]",Urban,Married,71,15.0,31,0.0,8,Personal Auto,Personal L1,Offer1,Call Center,309.627788,Four-Door Car,Medsize,A,1,0,"(302.4, 334.039]"
DM22923,Oregon,2331.325089,No,Basic,Bachelor,2/22/11,Disabled,M,"(25820.0, 44428.0]",Suburban,Single,68,4.0,39,1.0,1,Personal Auto,Personal L3,Offer2,Branch,326.4,Four-Door Car,Medsize,A,2,0,"(302.4, 334.039]"
